Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.05,2.0,2.0,0.0,0.6847,0.43722,6204.32836,11604.19597,0.46534,4201.0,2767.0,800.27236,3658.84171
100.0,0.05,3.0,2.0,0.0,0.62397,0.43722,6204.32836,9730.25533,0.36237,4201.0,3086.0,887.31183,3658.84171
100.0,0.05,4.0,2.0,0.0,0.62397,0.43722,6204.32836,9730.25533,0.36237,4201.0,3087.0,887.5263,3658.84171
100.0,0.05,5.0,2.0,0.0,0.68196,0.43722,6204.32836,11504.19597,0.46069,4201.0,2919.0,800.79867,3658.84171
100.0,0.05,6.0,2.0,0.0,0.63937,0.43722,6204.32836,10145.68927,0.38848,4201.0,3086.0,0.0,3658.84171
100.0,0.05,1.0,3.0,0.0,0.5895,0.44188,6332.34096,9846.23327,0.35688,4201.0,4284.0,839.43866,4041.90221
100.0,0.05,2.0,6.0,0.0,0.65804,0.44188,6332.34096,11819.93192,0.46427,4201.0,3820.0,802.77024,4041.90221
100.0,0.05,3.0,3.0,0.0,0.59748,0.44188,6332.34096,10041.48327,0.36938,4201.0,4285.0,878.38866,4041.90221
100.0,0.05,4.0,3.0,0.0,0.5973,0.44188,6332.34096,10037.05769,0.3691,4201.0,4285.0,878.71638,4041.90221
100.0,0.05,5.0,6.0,0.0,0.66692,0.44188,6332.34096,12134.93192,0.47817,4201.0,2621.0,797.8755,4041.90221
100.0,0.05,6.0,4.0,0.0,0.61483,0.44188,6332.34096,10493.84755,0.39657,4201.0,4286.0,0.0,4041.90221
100.0,0.05,1.0,3.0,0.0,0.60571,0.43436,6405.29805,10000.19213,0.35948,4201.0,4331.0,840.1448,3942.96371
100.0,0.05,2.0,5.0,0.0,0.66617,0.43436,6405.29805,11811.30462,0.4577,4201.0,3829.0,801.37111,3942.96371
100.0,0.05,3.0,3.0,0.0,0.61334,0.43436,6405.29805,10197.42954,0.37187,4201.0,4331.0,879.0948,3942.96371
100.0,0.05,4.0,3.0,0.0,0.61349,0.43436,6405.29805,10201.43057,0.37212,4201.0,4332.0,879.42251,3942.96371
100.0,0.05,5.0,5.0,0.0,0.67104,0.43436,6405.29805,11986.30462,0.46562,4201.0,3003.0,798.05532,3942.96371
100.0,0.05,6.0,4.0,0.0,0.62981,0.43436,6405.29805,10651.31769,0.39864,4201.0,4334.0,0.0,3942.96371
100.0,0.05,1.0,2.0,0.0,0.58228,0.42058,6541.97553,9842.31604,0.33532,4203.0,2667.0,846.74553,4111.30371
100.0,0.05,2.0,3.0,0.0,0.65211,0.42058,6541.97553,11817.82599,0.44643,4203.0,3472.0,800.86132,4111.30371
100.0,0.05,3.0,2.0,0.0,0.59466,0.42058,6541.97553,10142.74466,0.35501,4203.0,2663.0,885.79553,4111.30371
100.0,0.05,4.0,2.0,0.0,0.59466,0.42058,6541.97553,10142.74466,0.35501,4203.0,2666.0,886.01,4111.30371
100.0,0.05,5.0,3.0,0.0,0.65063,0.42058,6541.97553,11767.82599,0.44408,4203.0,3744.0,800.33501,4111.30371
100.0,0.05,6.0,2.0,0.0,0.60915,0.42058,6541.97553,10518.86405,0.37807,4203.0,2671.0,0.0,4111.30371
100.0,0.05,1.0,2.0,0.0,0.57943,0.42756,6498.88603,9901.35892,0.34364,4203.0,3669.0,847.41661,4164.22737
100.0,0.05,2.0,2.0,0.0,0.64465,0.42756,6498.88603,11718.56253,0.44542,4203.0,3663.0,799.42714,4164.22737
100.0,0.05,3.0,2.0,0.0,0.58875,0.42756,6498.88603,10125.79003,0.35818,4203.0,3670.0,886.46661,4164.22737
100.0,0.05,4.0,2.0,0.0,0.58875,0.42756,6498.88603,10125.79003,0.35818,4203.0,3668.0,886.68108,4164.22737
100.0,0.05,5.0,2.0,0.0,0.64159,0.42756,6498.88603,11618.56253,0.44065,4203.0,3653.0,799.95345,4164.22737
100.0,0.05,6.0,2.0,0.0,0.6021,0.42756,6498.88603,10465.5324,0.37902,4203.0,3676.0,0.0,4164.22737
100.0,0.05,1.0,3.0,0.0,0.56837,0.42606,6646.86718,10108.14189,0.34242,4203.0,4408.0,838.20795,4362.94521
100.0,0.05,2.0,4.0,0.0,0.64272,0.42606,6646.86718,12211.61792,0.45569,4203.0,2840.0,797.329,4362.94521
100.0,0.05,3.0,3.0,0.0,0.57683,0.42606,6646.86718,10310.1076,0.35531,4203.0,4412.0,877.15795,4362.94521
100.0,0.05,4.0,3.0,0.0,0.5776,0.42606,6646.86718,10328.8576,0.35648,4203.0,4407.0,877.48567,4362.94521
100.0,0.05,5.0,4.0,0.0,0.64418,0.42606,6646.86718,12261.61792,0.45791,4203.0,2967.0,795.4869,4362.94521
100.0,0.05,6.0,4.0,0.0,0.59537,0.42606,6646.86718,10782.5336,0.38355,4203.0,4412.0,0.0,4362.94521
100.0,0.05,1.0,2.0,0.0,0.57596,0.43468,6449.58939,10009.07124,0.35563,4203.0,3604.0,849.58557,4244.27571
100.0,0.05,2.0,2.0,0.0,0.64066,0.43468,6449.58939,11811.3876,0.45395,4203.0,3564.0,801.5961,4244.27571
100.0,0.05,3.0,2.0,0.0,0.58424,0.43468,6449.58939,10208.57124,0.36822,4203.0,3608.0,888.63557,4244.27571
100.0,0.05,4.0,2.0,0.0,0.58424,0.43468,6449.58939,10208.57124,0.36822,4203.0,3608.0,888.85004,4244.27571
100.0,0.05,5.0,2.0,0.0,0.63759,0.43468,6449.58939,11711.3876,0.44929,4203.0,3601.0,802.12241,4244.27571
100.0,0.05,6.0,2.0,0.0,0.59741,0.43468,6449.58939,10542.30077,0.38822,4203.0,3606.0,0.0,4244.27571
